0.30136986301369856 0.75 0.04430189755640374 0.0 0.8 0.3333333333333333 0.6428571428571428 0.6000000000000001 0.0 1.0 0.021740217402174022 0.0 0.39795918367346933 0.024390243902439025 1.0
0.4520547945205479 0.25 0.04823759525135491 0.0 0.8 0.0 0.3571428571428571 0.4 0.0 1.0 0.0 0.0 0.12244897959183672 0.024390243902439025 1.0
0.2876712328767123 0.125 0.1381134458917972 0.2 0.5333333333333333 0.16666666666666666 0.5 0.6000000000000001 0.0 1.0 0.0 0.0 0.39795918367346933 0.024390243902439025 1.0
0.4931506849315069 0.125 0.1510683093139186 0.13333333333333333 0.4 0.0 0.5 0.4 1.0 1.0 0.0 0.0 0.39795918367346933 0.024390243902439025 1.0
0.1506849315068493 0.125 0.2214884340066014 0.0 0.8 0.0 0.4285714285714285 0.0 1.0 0.0 0.0 0.0 0.39795918367346933 0.3170731707317074 1.0
0.27397260273972607 0.125 0.18493160918759594 0.6666666666666666 0.8666666666666667 0.0 0.3571428571428571 0.0 0.0 0.0 0.0 0.0 0.39795918367346933 0.024390243902439025 1.0
0.4383561643835617 0.125 0.10044824167017563 0.4666666666666667 0.26666666666666666 0.8333333333333333 0.21428571428571427 0.6000000000000001 1.0 0.0 0.0 0.0 0.1530612244897959 0.4634146341463415 1.0
0.4794520547945205 0.25 0.1340358050012904 0.2 0.5333333333333333 0.0 0.3571428571428571 0.4 0.0 1.0 0.0 0.0 0.44897959183673464 0.024390243902439025 0.0
0.1917808219178082 0.125 0.022748943915458904 0.6666666666666666 0.8666666666666667 0.3333333333333333 0.4285714285714285 0.6000000000000001 0.0 0.0 0.14084140841408413 0.0 0.5 0.024390243902439025 0.0
0.3424657534246575 0.125 0.0999470259844338 0.0 0.8 0.0 0.3571428571428571 0.4 0.0 1.0 0.051780517805178054 0.0 0.39795918367346933 0.024390243902439025 0.0
0.27397260273972607 0.125 0.1821348528273183 0.06666666666666667 0.6 0.0 0.3571428571428571 0.4 1.0 1.0 0.0 0.0 0.8061224489795917 0.024390243902439025 0.0
0.1780821917808219 0.75 0.08761902174651255 0.0 0.8 0.0 0.4285714285714285 0.4 0.25 1.0 0.0 0.0 0.39795918367346933 0.1951219512195122 0.0
0.0821917808219178 0.125 0.07469811602667717 0.0 0.8 0.3333333333333333 0.6428571428571428 0.2 0.0 0.0 0.0 0.0 0.2959183673469387 0.024390243902439025 1.0
0.2054794520547945 0.125 0.13089607584792384 0.3333333333333333 0.7333333333333334 0.3333333333333333 0.2857142857142857 0.6000000000000001 1.0 1.0 0.0 0.0 0.5 0.024390243902439025 1.0
0.3150684931506849 0.125 0.07435853900381685 0.4 0.6666666666666666 0.0 0.14285714285714285 0.4 0.25 1.0 0.0 0.0 0.39795918367346933 0.0 0.0
0.2328767123287671 0.125 0.15838008177014712 0.5333333333333333 0.2 0.0 0.7857142857142856 0.4 0.5 1.0 0.0 0.0 0.44897959183673464 0.5121951219512195 1.0
0.1095890410958904 0.25 0.11170114505372108 0.2 0.5333333333333333 0.3333333333333333 0.7142857142857142 0.2 0.0 1.0 0.0 0.0 0.346938775510204 0.024390243902439025 1.0
